헤브론스타국가코드,현지언어국가명,영문국가명,국가언어코드값,현지언어명,영문언어명,현지언어기업명,통화구분코드,화폐단위명,영문기업명,법인등록번호,사업자등록번호,현지언어산업군명,영문산업군명,설립일자,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,회계연도,회계분기,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,이자비용,기타영업외비용금액,영업이익손실금액,이자수익,기타영업외수익금액,법인세차감전순이익,당기순이익/손실금액,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업CAGR,기업 연수,기업 상태,기업추가정보값,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ARCELORMITTAL SA,EUR,유로,ARCELORMITTAL SA,(NA)법인등록번호,(NA)사업자등록번호,"5510, Basic Resources","5510, Basic Resources",(NA) 설립일자,"XAMS, XPAR",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,MT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,67.618.333천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,245.496천 유로,(NA) 기타영업외비용금액,14.991.169천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,13.745.143천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 27.13,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ASM International N.V.,EUR,유로,ASM International N.V.,(NA)법인등록번호,(NA)사업자등록번호,"1010, Technology","1010, Technology",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASM,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,1.418.067천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,88.258천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,7.149천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 278.00,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ASML HOLDING,EUR,유로,ASML HOLDING,(NA)법인등록번호,(NA)사업자등록번호,"1010, Technology","1010, Technology",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASML,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,18.611.000천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,0천 유로,(NA) 기타영업외비용금액,6.750.100천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,5.883.200천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 502.70,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,ASR NEDERLAND,EUR,유로,ASR NEDERLAND,(NA)법인등록번호,(NA)사업자등록번호,"3030, Insurance","3030, Insurance",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ASRNL,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,5.875.000천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,10.027.000천 유로,(NA) 기타영업외비용금액,3.999.000천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,9.000천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 43.57,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,AVANTIUM,EUR,유로,AVANTIUM,(NA)법인등록번호,(NA)사업자등록번호,"5520, Chemicals","5520, Chemicals",(NA) 설립일자,"XAMS, XBRU",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AVTX,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,10.917천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,120천 유로,(NA) 기타영업외비용금액,-23.921천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-24.416천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 3.04,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,AZERION GROUP N.V.,EUR,유로,AZERION GROUP N.V.,(NA)법인등록번호,(NA)사업자등록번호,"4020, Consumer Products and Services","4020, Consumer Products and Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AZRN,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,0천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-30.029천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 8.34,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,AZERION GROUP N.V.,EUR,유로,AZERION GROUP N.V.,(NA)법인등록번호,(NA)사업자등록번호,"4020, Consumer Products and Services","4020, Consumer Products and Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,AZRNW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.50,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,B&S Group,EUR,유로,B&S Group,(NA)법인등록번호,(NA)사업자등록번호,"4040, Retail","4040, Retail",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BSGR,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,1.869.507천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,4.949천 유로,(NA) 기타영업외비용금액,75.461천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,54.574천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 5.59,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,Koninklijke BAM Groep N.V.,EUR,유로,Koninklijke BAM Groep N.V.,(NA)법인등록번호,(NA)사업자등록번호,"5010, Construction and Materials","5010, Construction and Materials",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BAMNB,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,7.315.281천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,14.131천 유로,(NA) 기타영업외비용금액,78.086천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,17.003천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 2.564,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,BASIC-FIT,EUR,유로,BASIC-FIT,(NA)법인등록번호,(NA)사업자등록번호,"4050, Travel and Leisure","4050, Travel and Leisure",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BFIT,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,340.748천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,0천 유로,(NA) 기타영업외비용금액,-144.597천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-150.048천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 37.40,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,BE Semiconductor Industries N.V.,EUR,유로,BE Semiconductor Industries N.V.,(NA)법인등록번호,(NA)사업자등록번호,"1010, Technology","1010, Technology",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BESI,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,749.297천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,10.724천 유로,(NA) 기타영업외비용금액,317.583천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,282.419천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 52.52,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,BenevolentAI,EUR,유로,BenevolentAI,(NA)법인등록번호,(NA)사업자등록번호,"2010, Health Care","2010, Health Care",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BAI,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,0천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-2.466천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 9.25,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,BenevolentAI,EUR,유로,BenevolentAI,(NA)법인등록번호,(NA)사업자등록번호,"2010, Health Care","2010, Health Care",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BAIW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.37,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,BETER BED HOLDING,EUR,유로,BETER BED HOLDING,(NA)법인등록번호,(NA)사업자등록번호,"4040, Retail","4040, Retail",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BBED,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,214.222천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,-527천 유로,(NA) 기타영업외비용금액,14.801천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,13.897천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 4.75,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
