헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자팩스번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCORE LABORATORIES N.V.,CORE LABORATORIES N.V.,CORE LABORATORIES N.V.,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 415.270K Euros. You can find more information on company's website. Company Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 415.270K Euros. You can find more information on company's website. Company Address: Van Heuven Goedhartlaan 7B,,,,+31 20 333 9470,,,https://www.corelab.com/investors,,,,,,Van Heuven Goedhartlaan 7B,Van Heuven Goedhartlaan 7B,"NL-1181 LE Amstelveen, Noord-Holland","NL-1181 LE Amstelveen, Noord-Holland",,,,,Active,David Demshur,David Demshur,CONTACT,CONTACT,CORE LABORATORIES N.V.,,,david.demshur@corelab.com,,2021,,,,,,,,,415.270천 유로,,,39.970천 유로,,8.082천 유로,,,,,17.855천 유로,,,,,,,,,,,,"6010, Energy","6010, Energy","60101030, Oil Equipment and Services","60101030, Oil Equipment and Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CLB,,25.30 EUR,25.60 EUR,26.70 EUR,,47.00 EUR,,,,"1,938",1.133B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCORE LABORATORIES N.V.,CORE LABORATORIES N.V.,CORE LABORATORIES N.V.,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 415.270K Euros. You can find more information on company's website. Company Address: Van Heuven Goedhartlaan 7B,CORE LABORATORIES N.V.(English: CORE LABORATORIES N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 415.270K Euros. You can find more information on company's website. Company Address: Van Heuven Goedhartlaan 7B,,,,+31 20 333 9470,,,https://www.corelab.com/investors,,,,,,Van Heuven Goedhartlaan 7B,Van Heuven Goedhartlaan 7B,"NL-1181 LE Amstelveen, Noord-Holland","NL-1181 LE Amstelveen, Noord-Holland",,,,,Active,David Demshur,David Demshur,CONTACT,CONTACT,CORE LABORATORIES N.V.,,,david.demshur@corelab.com,,2021,,,,,,,,,415.270천 유로,,,39.970천 유로,,8.082천 유로,,,,,17.855천 유로,,,,,,,,,,,,"6010, Energy","6010, Energy","60101030, Oil Equipment and Services","60101030, Oil Equipment and Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CLB,,25.30 EUR,25.60 EUR,26.70 EUR,,47.00 EUR,,,,"1,938",1.133B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHEIJMANS,HEIJMANS,HEIJMANS,HEIJMANS(English: HEIJMANS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Graafsebaan 65,HEIJMANS(English: HEIJMANS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Graafsebaan 65,HEIJMANS(English: HEIJMANS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.748.484K Euros. You can find more information on company's website. Company Address: Graafsebaan 65,HEIJMANS(English: HEIJMANS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 1.748.484K Euros. You can find more information on company's website. Company Address: Graafsebaan 65,,,,+31 (0)73 543 52 20,,,http://www.heijmans.nl,,,,,,Graafsebaan 65,Graafsebaan 65,Po Box 2,Po Box 2,,,,,Active,,,CONTACT,CONTACT,HEIJMANS,,,https://live.euronext.com/en/product/equities/,,2021,,,,,,,,,1.748.484천 유로,,,55.199천 유로,,6.836천 유로,,,,,50.299천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101010, Construction","50101010, Construction",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HEIJM,,12.26 EUR,12.30 EUR,14.28 EUR,,15.90 EUR,,,,"33,641",288.759M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHUNTER DOUGLAS gewone aandelen,HUNTER DOUGLAS gewone aandelen,HUNTER DOUGLAS gewone aandelen,HUNTER DOUGLAS gewone aandelen(English: HUNTER DOUGLAS gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HUNTER DOUGLAS gewone aandelen(English: HUNTER DOUGLAS gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HUNTER DOUGLAS gewone aandelen(English: HUNTER DOUGLAS gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,HUNTER DOUGLAS gewone aandelen(English: HUNTER DOUGLAS gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/ANN4327C1220-XAMS/hunter-douglas/hdg/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,HUNTER DOUGLAS gewone aandelen,,,https://live.euronext.com/en/product/equities/ANN4327C1220-XAMS/hunter-douglas/hdg/quotes,,2020,,,,,,,,,2.885.179천 유로,,,153.909천 유로,,6.515천 유로,,,,,94.463천 유로,,,,,,,,,,,,"4020, Consumer Products and Services","4020, Consumer Products and Services","40202015, Household Furnishings","40202015, Household Furnishings",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HDG,,174.40 EUR,174.60 EUR,174.60 EUR,,174.60 EUR,,,,"225,043",6.067B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHUNTER DOUGLAS Preferente aandelen,HUNTER DOUGLAS Preferente aandelen,HUNTER DOUGLAS Preferente aandelen,HUNTER DOUGLAS Preferente aandelen(English: HUNTER DOUGLAS Preferente aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HUNTER DOUGLAS Preferente aandelen(English: HUNTER DOUGLAS Preferente aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HUNTER DOUGLAS Preferente aandelen(English: HUNTER DOUGLAS Preferente aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,HUNTER DOUGLAS Preferente aandelen(English: HUNTER DOUGLAS Preferente aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/ANN4327C1303-XAMS/hunter-douglas/hundp/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,HUNTER DOUGLAS Preferente aandelen,,,https://live.euronext.com/en/product/equities/ANN4327C1303-XAMS/hunter-douglas/hundp/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4020, Consumer Products and Services","4020, Consumer Products and Services","40202015, Household Furnishings","40202015, Household Furnishings",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HUNDP,,0.48 EUR,0.48 EUR,0.48 EUR,,0.65 EUR,,,,576,16.538M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHAL TRUST,HAL TRUST,HAL TRUST,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,HAL TRUST(English: HAL TRUST) ia\s a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/BMG455841020-XAMS/hal-trust/hal/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,HAL TRUST,,,https://live.euronext.com/en/product/equities/BMG455841020-XAMS/hal-trust/hal/quotes,,2021,,,,,,,,,0천 유로,,,7.213.300천 유로,,49.700천 유로,,,,,4.124.100천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HAL,,132.40 EUR,,,,,,,,"53,497",11.483B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCoca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,Coca-Cola Europacific Partners plc,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,2021,,,,,,,,,13.763.000천 유로,,,1.516.000천 유로,,129.000천 유로,,,,,988.000천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101020, Soft Drinks","45101020, Soft Drinks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CCEP,,49.50 EUR,50.90 EUR,51.55 EUR,,53.25 EUR,,,,"3,218",22.610B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSCoca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,Coca-Cola Europacific Partners plc(English: Coca-Cola Europacific Partners plc) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,Coca-Cola Europacific Partners plc,,,https://live.euronext.com/en/product/equities/GB00BDCPN049-XAMS/coca-colaeuropacif/ccep/quotes,,2021,,,,,,,,,13.763.000천 유로,,,1.516.000천 유로,,129.000천 유로,,,,,988.000천 유로,,,,,,,,,,,,"4510, Food, Beverage and Tobacco","4510, Food, Beverage and Tobacco","45101020, Soft Drinks","45101020, Soft Drinks",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,CCEP,,49.80 EUR,50.90 EUR,51.55 EUR,,53.25 EUR,,,,"8,103",22.747B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSMOTORK PLC,MOTORK PLC,MOTORK PLC,MOTORK PLC(English: MOTORK PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,MOTORK PLC(English: MOTORK PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,MOTORK PLC(English: MOTORK PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,MOTORK PLC(English: MOTORK PLC) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GB00BMXH3352-XAMS/motork/mtrk/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,MOTORK PLC,,,https://live.euronext.com/en/product/equities/GB00BMXH3352-XAMS/motork/mtrk/quotes,,2021,,,,,,,,,27.560천 유로,,,-16.356천 유로,,2.207천 유로,,,,,-23.525천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101015, Software","10101015, Software",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,MORE,,4.66 EUR,4.69 EUR,5.16 EUR,,7.10 EUR,,,,5,188.626M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,BOUSSARD GAVAUDAN HOLD LTD GBP,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BGHS,,10.00 EUR,10.00 EUR,10.00 EUR,,10.00 EUR,,,,"1,880",1.303M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,BOUSSARD GAVAUDAN HOLD LTD GBP,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BGHS,,10.00 EUR,10.00 EUR,10.00 EUR,,10.00 EUR,,,,"1,880",1.303M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSDISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GG00BMB5XY22-XAMS/disruptive-cap-war/dcacw/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,DISRUPTIVE CAPITAL WARRANTS,,,https://live.euronext.com/en/product/equities/GG00BMB5XY22-XAMS/disruptive-cap-war/dcacw/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DCACW,,0.60 EUR,0.60 EUR,0.60 EUR,,0.60 EUR,,,,"1,388",3.900M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSDISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,DISRUPTIVE CAPITAL WARRANTS(English: DISRUPTIVE CAPITAL WARRANTS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GG00BMB5XY22-XAMS/disruptive-cap-war/dcacw/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,DISRUPTIVE CAPITAL WARRANTS,,,https://live.euronext.com/en/product/equities/GG00BMB5XY22-XAMS/disruptive-cap-war/dcacw/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,DCACW,,0.60 EUR,0.60 EUR,0.60 EUR,,0.60 EUR,,,,"1,388",3.900M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES(English: BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES(English: BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES(English: BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES(English: BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/KYG137071075-XAMS/brigade-m3-sha/bace/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,BRIGADE-M3 EUROPEAN ACQUISITION ORDINARY SHARES,,,https://live.euronext.com/en/product/equities/KYG137071075-XAMS/brigade-m3-sha/bace/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BACE,,9.80 EUR,9.80 EUR,9.80 EUR,,9.80 EUR,,,,"280,190",245.000M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
